"preprocessing","split","age_category","imbalancing_method","predictor_method","define_recid_method","recidivism_prob"
"Method_B","7:3","age_cat_compas","Male Only","final","5yr",0.999340515495631
"Method_C","7:3","age_cat_compas","Male Only","final","5yr",0.999340515495631
"Method_A","8:2","age_cat_compas","Male Only","final","5yr",0.999358855447516
"Method_B","8:2","age_cat_compas","Male Only","final","5yr",0.999358855447516
"Method_C","8:2","age_cat_compas","Male Only","final","5yr",0.999358855447516
"Method_A","1:2","age_cat_nij","Male Only","final","5yr",0.998991335396779
"Method_B","1:2","age_cat_nij","Male Only","final","5yr",0.998991335396779
"Method_C","1:2","age_cat_nij","Male Only","final","5yr",0.998991335396779
"Method_A","6:4","age_cat_nij","Male Only","final","5yr",0.998619979896712
"Method_B","6:4","age_cat_nij","Male Only","final","5yr",0.998619979896712
"Method_C","6:4","age_cat_nij","Male Only","final","5yr",0.998619979896712
"Method_A","7:3","age_cat_nij","Male Only","final","5yr",0.999340515495631
"Method_B","7:3","age_cat_nij","Male Only","final","5yr",0.999340515495631
"Method_C","7:3","age_cat_nij","Male Only","final","5yr",0.999340515495631
"Method_A","8:2","age_cat_nij","Male Only","final","5yr",0.999358855447516
"Method_B","8:2","age_cat_nij","Male Only","final","5yr",0.999358855447516
"Method_C","8:2","age_cat_nij","Male Only","final","5yr",0.999358855447516
"Method_A","1:2","raw_age_year","Female Only","final","5yr",0.789408840899718
"Method_B","1:2","raw_age_year","Female Only","final","5yr",0.789408840899718
"Method_C","1:2","raw_age_year","Female Only","final","5yr",0.789408840899718
"Method_A","6:4","raw_age_year","Female Only","final","5yr",0
"Method_B","6:4","raw_age_year","Female Only","final","5yr",0
"Method_C","6:4","raw_age_year","Female Only","final","5yr",0
"Method_A","7:3","raw_age_year","Female Only","final","5yr",0.953857019572142
"Method_B","7:3","raw_age_year","Female Only","final","5yr",0.953857019572142
"Method_C","7:3","raw_age_year","Female Only","final","5yr",0.953857019572142
"Method_A","8:2","raw_age_year","Female Only","final","5yr",0.752230487024448
"Method_B","8:2","raw_age_year","Female Only","final","5yr",0.752230487024448
"Method_C","8:2","raw_age_year","Female Only","final","5yr",0.752230487024448
"Method_A","1:2","age_cat_compas","Female Only","final","5yr",0.789408840899718
"Method_B","1:2","age_cat_compas","Female Only","final","5yr",0.789408840899718
"Method_C","1:2","age_cat_compas","Female Only","final","5yr",0.789408840899718
"Method_A","6:4","age_cat_compas","Female Only","final","5yr",0
"Method_B","6:4","age_cat_compas","Female Only","final","5yr",0
"Method_C","6:4","age_cat_compas","Female Only","final","5yr",0
"Method_A","7:3","age_cat_compas","Female Only","final","5yr",0.953857019572142
"Method_B","7:3","age_cat_compas","Female Only","final","5yr",0.953857019572142
"Method_C","7:3","age_cat_compas","Female Only","final","5yr",0.953857019572142
"Method_A","8:2","age_cat_compas","Female Only","final","5yr",0.752230487024448
"Method_B","8:2","age_cat_compas","Female Only","final","5yr",0.752230487024448
"Method_C","8:2","age_cat_compas","Female Only","final","5yr",0.752230487024448
"Method_A","1:2","age_cat_nij","Female Only","final","5yr",0.789408840899718
"Method_B","1:2","age_cat_nij","Female Only","final","5yr",0.789408840899718
"Method_C","1:2","age_cat_nij","Female Only","final","5yr",0.789408840899718
"Method_A","6:4","age_cat_nij","Female Only","final","5yr",0
"Method_B","6:4","age_cat_nij","Female Only","final","5yr",0
"Method_C","6:4","age_cat_nij","Female Only","final","5yr",0
"Method_A","7:3","age_cat_nij","Female Only","final","5yr",0.953857019572142
"Method_B","7:3","age_cat_nij","Female Only","final","5yr",0.953857019572142
"Method_C","7:3","age_cat_nij","Female Only","final","5yr",0.953857019572142
"Method_A","8:2","age_cat_nij","Female Only","final","5yr",0.752230487024448
"Method_B","8:2","age_cat_nij","Female Only","final","5yr",0.752230487024448
"Method_C","8:2","age_cat_nij","Female Only","final","5yr",0.752230487024448
"Method_A","1:2","raw_age_year","Weighting","final","5yr",0.999015511816703
"Method_B","1:2","raw_age_year","Weighting","final","5yr",0.999015511816703
"Method_C","1:2","raw_age_year","Weighting","final","5yr",0.999015511816703
"Method_A","6:4","raw_age_year","Weighting","final","5yr",0.998825558194416
"Method_B","6:4","raw_age_year","Weighting","final","5yr",0.998825558194416
"Method_C","6:4","raw_age_year","Weighting","final","5yr",0.998825558194416
"Method_A","7:3","raw_age_year","Weighting","final","5yr",0.999424252388973
"Method_B","7:3","raw_age_year","Weighting","final","5yr",0.999424252388973
"Method_C","7:3","raw_age_year","Weighting","final","5yr",0.999424252388973
"Method_A","8:2","raw_age_year","Weighting","final","5yr",0.999402044783357
"Method_B","8:2","raw_age_year","Weighting","final","5yr",0.999402044783357
"Method_C","8:2","raw_age_year","Weighting","final","5yr",0.999402044783357
"Method_A","1:2","age_cat_compas","Weighting","final","5yr",0.999015511816703
"Method_B","1:2","age_cat_compas","Weighting","final","5yr",0.999015511816703
"Method_C","1:2","age_cat_compas","Weighting","final","5yr",0.999015511816703
"Method_A","6:4","age_cat_compas","Weighting","final","5yr",0.998825558194416
"Method_B","6:4","age_cat_compas","Weighting","final","5yr",0.998825558194416
"Method_C","6:4","age_cat_compas","Weighting","final","5yr",0.998825558194416
"Method_A","7:3","age_cat_compas","Weighting","final","5yr",0.999424252388973
"Method_B","7:3","age_cat_compas","Weighting","final","5yr",0.999424252388973
"Method_C","7:3","age_cat_compas","Weighting","final","5yr",0.999424252388973
"Method_A","8:2","age_cat_compas","Weighting","final","5yr",0.999402044783357
"Method_B","8:2","age_cat_compas","Weighting","final","5yr",0.999402044783357
"Method_C","8:2","age_cat_compas","Weighting","final","5yr",0.999402044783357
"Method_A","1:2","age_cat_nij","Weighting","final","5yr",0.999015511816703
"Method_B","1:2","age_cat_nij","Weighting","final","5yr",0.999015511816703
"Method_C","1:2","age_cat_nij","Weighting","final","5yr",0.999015511816703
"Method_A","6:4","age_cat_nij","Weighting","final","5yr",0.998825558194416
"Method_B","6:4","age_cat_nij","Weighting","final","5yr",0.998825558194416
"Method_C","6:4","age_cat_nij","Weighting","final","5yr",0.998825558194416
"Method_A","7:3","age_cat_nij","Weighting","final","5yr",0.999424252388973
"Method_B","7:3","age_cat_nij","Weighting","final","5yr",0.999424252388973
"Method_C","7:3","age_cat_nij","Weighting","final","5yr",0.999424252388973
"Method_A","8:2","age_cat_nij","Weighting","final","5yr",0.999402044783357
"Method_B","8:2","age_cat_nij","Weighting","final","5yr",0.999402044783357
"Method_C","8:2","age_cat_nij","Weighting","final","5yr",0.999402044783357
"Method_A","1:2","raw_age_year","Undersampling","protected","5yr",0.999999459288925
"Method_B","1:2","raw_age_year","Undersampling","protected","5yr",0.999999459288925
"Method_C","1:2","raw_age_year","Undersampling","protected","5yr",0.999999459288925
"Method_A","6:4","raw_age_year","Undersampling","protected","5yr",0.998983759054468
"Method_B","6:4","raw_age_year","Undersampling","protected","5yr",0.998983759054468
"Method_C","6:4","raw_age_year","Undersampling","protected","5yr",0.998983759054468
"Method_A","7:3","raw_age_year","Undersampling","protected","5yr",0.999976421680324
"Method_B","7:3","raw_age_year","Undersampling","protected","5yr",0.999976421680324
"Method_C","7:3","raw_age_year","Undersampling","protected","5yr",0.999976421680324
"Method_A","8:2","raw_age_year","Undersampling","protected","5yr",0.999992537323947
"Method_B","8:2","raw_age_year","Undersampling","protected","5yr",0.999992537323947
"Method_C","8:2","raw_age_year","Undersampling","protected","5yr",0.999992537323947
"Method_A","1:2","age_cat_compas","Undersampling","protected","5yr",0.999999459288925
"Method_B","1:2","age_cat_compas","Undersampling","protected","5yr",0.999999459288925
"Method_C","1:2","age_cat_compas","Undersampling","protected","5yr",0.999999459288925
"Method_A","6:4","age_cat_compas","Undersampling","protected","5yr",0.998983759054468
"Method_B","6:4","age_cat_compas","Undersampling","protected","5yr",0.998983759054468
"Method_C","6:4","age_cat_compas","Undersampling","protected","5yr",0.998983759054468
"Method_A","7:3","age_cat_compas","Undersampling","protected","5yr",0.999976421680324
"Method_B","7:3","age_cat_compas","Undersampling","protected","5yr",0.999976421680324
"Method_C","7:3","age_cat_compas","Undersampling","protected","5yr",0.999976421680324
"Method_A","8:2","age_cat_compas","Undersampling","protected","5yr",0.999992537323947
"Method_B","8:2","age_cat_compas","Undersampling","protected","5yr",0.999992537323947
"Method_C","8:2","age_cat_compas","Undersampling","protected","5yr",0.999992537323947
"Method_A","1:2","age_cat_nij","Undersampling","protected","5yr",0.999999459288925
"Method_B","1:2","age_cat_nij","Undersampling","protected","5yr",0.999999459288925
"Method_C","1:2","age_cat_nij","Undersampling","protected","5yr",0.999999459288925
"Method_A","6:4","age_cat_nij","Undersampling","protected","5yr",0.998983759054468
"Method_B","6:4","age_cat_nij","Undersampling","protected","5yr",0.998983759054468
"Method_C","6:4","age_cat_nij","Undersampling","protected","5yr",0.998983759054468
"Method_A","7:3","age_cat_nij","Undersampling","protected","5yr",0.999976421680324
"Method_B","7:3","age_cat_nij","Undersampling","protected","5yr",0.999976421680324
"Method_C","7:3","age_cat_nij","Undersampling","protected","5yr",0.999976421680324
"Method_A","8:2","age_cat_nij","Undersampling","protected","5yr",0.999992537323947
"Method_B","8:2","age_cat_nij","Undersampling","protected","5yr",0.999992537323947
"Method_C","8:2","age_cat_nij","Undersampling","protected","5yr",0.999992537323947
"Method_A","1:2","raw_age_year","Oversampling","protected","5yr",0.855590630247409
"Method_B","1:2","raw_age_year","Oversampling","protected","5yr",0.855590630247409
"Method_C","1:2","raw_age_year","Oversampling","protected","5yr",0.855590630247409
"Method_A","6:4","raw_age_year","Oversampling","protected","5yr",0.891878712839016
"Method_B","6:4","raw_age_year","Oversampling","protected","5yr",0.891878712839016
"Method_C","6:4","raw_age_year","Oversampling","protected","5yr",0.891878712839016
"Method_A","7:3","raw_age_year","Oversampling","protected","5yr",0.891335576742157
"Method_B","7:3","raw_age_year","Oversampling","protected","5yr",0.891335576742157
"Method_C","7:3","raw_age_year","Oversampling","protected","5yr",0.891335576742157
"Method_A","8:2","raw_age_year","Oversampling","protected","5yr",0.843487682222983
"Method_B","8:2","raw_age_year","Oversampling","protected","5yr",0.843487682222983
"Method_C","8:2","raw_age_year","Oversampling","protected","5yr",0.843487682222983
"Method_A","1:2","age_cat_compas","Oversampling","protected","5yr",0.855590630247409
"Method_B","1:2","age_cat_compas","Oversampling","protected","5yr",0.855590630247409
"Method_C","1:2","age_cat_compas","Oversampling","protected","5yr",0.855590630247409
"Method_A","6:4","age_cat_compas","Oversampling","protected","5yr",0.891878712839016
"Method_B","6:4","age_cat_compas","Oversampling","protected","5yr",0.891878712839016
"Method_C","6:4","age_cat_compas","Oversampling","protected","5yr",0.891878712839016
"Method_A","7:3","age_cat_compas","Oversampling","protected","5yr",0.891335576742157
"Method_B","7:3","age_cat_compas","Oversampling","protected","5yr",0.891335576742157
"Method_C","7:3","age_cat_compas","Oversampling","protected","5yr",0.891335576742157
"Method_A","8:2","age_cat_compas","Oversampling","protected","5yr",0.843487682222983
"Method_B","8:2","age_cat_compas","Oversampling","protected","5yr",0.843487682222983
"Method_C","8:2","age_cat_compas","Oversampling","protected","5yr",0.843487682222983
"Method_A","1:2","age_cat_nij","Oversampling","protected","5yr",0.855590630247409
"Method_B","1:2","age_cat_nij","Oversampling","protected","5yr",0.855590630247409
"Method_C","1:2","age_cat_nij","Oversampling","protected","5yr",0.855590630247409
"Method_A","6:4","age_cat_nij","Oversampling","protected","5yr",0.891878712839016
"Method_B","6:4","age_cat_nij","Oversampling","protected","5yr",0.891878712839016
"Method_C","6:4","age_cat_nij","Oversampling","protected","5yr",0.891878712839016
"Method_A","7:3","age_cat_nij","Oversampling","protected","5yr",0.891335576742157
"Method_B","7:3","age_cat_nij","Oversampling","protected","5yr",0.891335576742157
"Method_C","7:3","age_cat_nij","Oversampling","protected","5yr",0.891335576742157
"Method_A","8:2","age_cat_nij","Oversampling","protected","5yr",0.843487682222983
"Method_B","8:2","age_cat_nij","Oversampling","protected","5yr",0.843487682222983
"Method_C","8:2","age_cat_nij","Oversampling","protected","5yr",0.843487682222983
"Method_A","1:2","raw_age_year","Male Only","protected","5yr",0.89507748984264
"Method_B","1:2","raw_age_year","Male Only","protected","5yr",0.89507748984264
"Method_C","1:2","raw_age_year","Male Only","protected","5yr",0.89507748984264
"Method_A","6:4","raw_age_year","Male Only","protected","5yr",0.872274113926826
"Method_B","6:4","raw_age_year","Male Only","protected","5yr",0.872274113926826
"Method_C","6:4","raw_age_year","Male Only","protected","5yr",0.872274113926826
"Method_A","7:3","raw_age_year","Male Only","protected","5yr",0.859730122585578
"Method_B","7:3","raw_age_year","Male Only","protected","5yr",0.859730122585578
"Method_C","7:3","raw_age_year","Male Only","protected","5yr",0.859730122585578
"Method_A","8:2","raw_age_year","Male Only","protected","5yr",0.863903566392798
"Method_B","8:2","raw_age_year","Male Only","protected","5yr",0.863903566392798
"Method_C","8:2","raw_age_year","Male Only","protected","5yr",0.863903566392798
"Method_A","1:2","age_cat_compas","Male Only","protected","5yr",0.89507748984264
"Method_B","1:2","age_cat_compas","Male Only","protected","5yr",0.89507748984264
"Method_C","1:2","age_cat_compas","Male Only","protected","5yr",0.89507748984264
"Method_A","6:4","age_cat_compas","Male Only","protected","5yr",0.872274113926826
"Method_B","6:4","age_cat_compas","Male Only","protected","5yr",0.872274113926826
"Method_C","6:4","age_cat_compas","Male Only","protected","5yr",0.872274113926826
"Method_A","7:3","age_cat_compas","Male Only","protected","5yr",0.859730122585578
"Method_B","7:3","age_cat_compas","Male Only","protected","5yr",0.859730122585578
"Method_C","7:3","age_cat_compas","Male Only","protected","5yr",0.859730122585578
"Method_A","8:2","age_cat_compas","Male Only","protected","5yr",0.863903566392798
"Method_B","8:2","age_cat_compas","Male Only","protected","5yr",0.863903566392798
"Method_C","8:2","age_cat_compas","Male Only","protected","5yr",0.863903566392798
"Method_A","1:2","age_cat_nij","Male Only","protected","5yr",0.89507748984264
"Method_B","1:2","age_cat_nij","Male Only","protected","5yr",0.89507748984264
"Method_C","1:2","age_cat_nij","Male Only","protected","5yr",0.89507748984264
"Method_A","6:4","age_cat_nij","Male Only","protected","5yr",0.872274113926826
"Method_B","6:4","age_cat_nij","Male Only","protected","5yr",0.872274113926826
"Method_C","6:4","age_cat_nij","Male Only","protected","5yr",0.872274113926826
"Method_A","7:3","age_cat_nij","Male Only","protected","5yr",0.859730122585578
"Method_B","7:3","age_cat_nij","Male Only","protected","5yr",0.859730122585578
"Method_C","7:3","age_cat_nij","Male Only","protected","5yr",0.859730122585578
"Method_A","8:2","age_cat_nij","Male Only","protected","5yr",0.863903566392798
"Method_B","8:2","age_cat_nij","Male Only","protected","5yr",0.863903566392798
"Method_C","8:2","age_cat_nij","Male Only","protected","5yr",0.863903566392798
"Method_A","1:2","raw_age_year","Female Only","protected","5yr",0.400680389058309
"Method_B","1:2","raw_age_year","Female Only","protected","5yr",0.400680389058309
"Method_C","1:2","raw_age_year","Female Only","protected","5yr",0.400680389058309
